order_id,order_date,region,segment,category,sub_category,quantity,discount,sales,profit
ORD-105396,2024-02-05,Dubai,SMB,Furniture,Storage,2,0.0,1147.25,321.23
ORD-104806,2024-02-05,Sharjah,Consumer,Office Supplies,Storage,2,0.0,100.77,42.32
ORD-104208,2024-02-05,Dubai,Consumer,Office Supplies,Pens,7,0.1,142.87,51.43
ORD-100133,2024-02-05,Northern Emirates,Consumer,Office Supplies,Pens,3,0.15,114.03,37.63
ORD-103347,2024-02-05,Dubai,Corporate,Technology,Accessories,8,0.0,4159.67,665.55
ORD-105912,2024-02-05,Dubai,Corporate,Office Supplies,Paper,1,0.15,47.55,15.69
ORD-104712,2024-02-05,Dubai,SMB,Furniture,Chairs,5,0.2,1145.52,183.28
ORD-100552,2024-02-06,Abu Dhabi,Consumer,Technology,Accessories,5,0.0,3423.73,547.8
ORD-101022,2024-02-06,Dubai,Corporate,Furniture,Chairs,3,0.15,1372.92,260.85
ORD-104036,2024-02-06,Dubai,Consumer,Technology,Accessories,6,0.15,3093.32,216.53
ORD-105442,2024-02-06,Dubai,Consumer,Technology,Accessories,1,0.0,812.39,129.98
ORD-102834,2024-02-06,Northern Emirates,Consumer,Technology,Phones,6,0.1,4468.05,446.81
ORD-104711,2024-02-06,Abu Dhabi,Corporate,Furniture,Storage,3,0.2,785.59,125.69
ORD-100862,2024-02-06,Dubai,Corporate,Technology,Laptops,5,0.0,3393.23,542.92
ORD-105505,2024-02-06,Sharjah,Consumer,Technology,Accessories,1,0.15,569.65,39.88
ORD-102439,2024-02-06,Dubai,Corporate,Technology,Laptops,6,0.1,5183.48,518.35
ORD-105062,2024-02-06,Abu Dhabi,Consumer,Office Supplies,Paper,6,0.15,349.26,115.26
ORD-104879,2024-02-06,Northern Emirates,Consumer,Furniture,Storage,7,0.1,2111.95,464.63
ORD-105955,2024-02-06,Abu Dhabi,Consumer,Office Supplies,Pens,5,0.0,173.3,72.79
ORD-104032,2024-02-06,Dubai,SMB,Furniture,Storage,3,0.1,1195.63,263.04
ORD-101968,2024-02-07,Sharjah,Consumer,Technology,Accessories,4,0.1,1693.01,169.3
ORD-101023,2024-02-07,Dubai,SMB,Furniture,Storage,6,0.0,1932.5,541.1
ORD-105711,2024-02-07,Abu Dhabi,Consumer,Office Supplies,Paper,6,0.0,132.84,55.79
ORD-101064,2024-02-07,Dubai,Consumer,Furniture,Chairs,1,0.1,635.06,139.71
ORD-102009,2024-02-08,Dubai,SMB,Technology,Accessories,4,0.2,3461.61,138.46
ORD-100008,2024-02-08,Dubai,Corporate,Furniture,Storage,7,0.0,1737.4,486.47
ORD-105162,2024-02-08,Abu Dhabi,SMB,Office Supplies,Paper,6,0.2,375.18,112.55
ORD-103519,2024-02-08,Abu Dhabi,SMB,Furniture,Tables,2,0.0,421.32,117.97
ORD-105737,2024-02-08,Northern Emirates,Consumer,Technology,Laptops,7,0.0,4541.48,726.64
ORD-105481,2024-02-08,Abu Dhabi,Corporate,Technology,Laptops,4,0.1,2587.35,258.74
ORD-103383,2024-02-08,Dubai,Consumer,Furniture,Bookcases,6,0.15,2440.27,463.65
ORD-103863,2024-02-08,Abu Dhabi,Consumer,Technology,Laptops,2,0.0,1533.28,245.32
ORD-105300,2024-02-08,Northern Emirates,Corporate,Office Supplies,Paper,2,0.0,76.25,32.02
ORD-103725,2024-02-08,Dubai,Corporate,Furniture,Bookcases,2,0.2,856.13,136.98
ORD-101716,2024-02-08,Abu Dhabi,Consumer,Technology,Accessories,6,0.15,5288.1,370.17
ORD-104210,2024-02-08,Abu Dhabi,Corporate,Furniture,Storage,8,0.1,2505.3,551.17
ORD-105113,2024-02-09,Abu Dhabi,SMB,Furniture,Storage,6,0.3,3205.78,320.58
ORD-105991,2024-02-09,Sharjah,SMB,Technology,Laptops,7,0.1,5119.71,511.97
ORD-103024,2024-02-09,Abu Dhabi,Consumer,Office Supplies,Storage,5,0.0,198.01,83.16
ORD-101631,2024-02-10,Dubai,Consumer,Office Supplies,Paper,3,0.0,134.14,56.34
ORD-101485,2024-02-10,Dubai,Corporate,Office Supplies,Binders,2,0.0,16.0,6.72
ORD-103726,2024-02-10,Dubai,SMB,Furniture,Tables,4,0.0,1146.43,321.0
ORD-100419,2024-02-11,Dubai,Consumer,Technology,Laptops,4,0.0,1368.86,219.02
ORD-102770,2024-02-11,Abu Dhabi,Corporate,Furniture,Chairs,8,0.0,5034.4,1409.63
ORD-105946,2024-02-11,Dubai,Corporate,Furniture,Tables,6,0.1,4049.24,890.83
ORD-104815,2024-02-11,Dubai,SMB,Technology,Accessories,5,0.15,4184.98,292.95
ORD-103013,2024-02-11,Dubai,Consumer,Technology,Monitors,4,0.15,2324.76,162.73
ORD-105580,2024-02-11,Northern Emirates,Consumer,Furniture,Bookcases,5,0.0,3134.54,877.67
ORD-104604,2024-02-12,Sharjah,Consumer,Furniture,Bookcases,8,0.15,2544.23,483.4
ORD-105969,2024-02-12,Dubai,Consumer,Furniture,Chairs,4,0.0,1852.41,518.67
ORD-104035,2024-02-12,Dubai,Consumer,Office Supplies,Pens,3,0.0,129.62,54.44
ORD-100377,2024-02-12,Dubai,Consumer,Office Supplies,Paper,8,0.2,501.03,150.31
ORD-105590,2024-02-12,Dubai,Consumer,Technology,Monitors,4,0.1,2891.67,289.17
ORD-103254,2024-02-12,Abu Dhabi,Corporate,Furniture,Chairs,8,0.15,2495.84,474.21
ORD-102652,2024-02-12,Sharjah,Consumer,Technology,Phones,5,0.0,4397.38,703.58
ORD-100650,2024-02-13,Abu Dhabi,Corporate,Office Supplies,Binders,8,0.0,456.18,191.6
ORD-100678,2024-02-13,Abu Dhabi,Consumer,Technology,Phones,2,0.15,1188.93,83.23
ORD-104146,2024-02-13,Sharjah,Consumer,Technology,Monitors,4,0.0,3494.45,559.11
ORD-103576,2024-02-13,Abu Dhabi,Consumer,Technology,Monitors,5,0.0,3636.27,581.8
ORD-103326,2024-02-13,Dubai,SMB,Furniture,Tables,2,0.2,798.48,127.76
ORD-104844,2024-02-13,Sharjah,Corporate,Furniture,Chairs,2,0.1,1154.57,254.01
ORD-101409,2024-02-13,Sharjah,SMB,Technology,Monitors,5,0.3,3377.4,-67.55
ORD-105338,2024-02-13,Sharjah,SMB,Furniture,Bookcases,8,0.0,3507.85,982.2
ORD-104840,2024-02-13,Sharjah,Consumer,Office Supplies,Pens,1,0.15,32.73,10.8
ORD-102521,2024-02-14,Sharjah,SMB,Office Supplies,Binders,3,0.2,167.69,50.31
ORD-100416,2024-02-14,Abu Dhabi,Corporate,Office Supplies,Paper,1,0.2,38.34,11.5
ORD-100414,2024-02-14,Sharjah,Corporate,Technology,Accessories,3,0.1,1499.06,149.91
ORD-105557,2024-02-14,Abu Dhabi,Consumer,Furniture,Bookcases,6,0.0,2457.81,688.19
ORD-104527,2024-02-14,Dubai,Consumer,Technology,Monitors,2,0.3,1689.4,-33.79
ORD-102124,2024-02-14,Dubai,SMB,Office Supplies,Binders,7,0.0,327.37,137.5
ORD-103075,2024-02-14,Dubai,Consumer,Furniture,Bookcases,5,0.3,2460.62,246.06
ORD-105829,2024-02-14,Dubai,Consumer,Furniture,Storage,7,0.15,1383.14,262.8
ORD-100558,2024-02-14,Northern Emirates,Consumer,Office Supplies,Storage,8,0.0,477.17,200.41
ORD-104370,2024-02-15,Abu Dhabi,Consumer,Furniture,Storage,6,0.1,2073.65,456.2
ORD-105952,2024-02-15,Dubai,SMB,Furniture,Tables,4,0.1,2115.52,465.41
ORD-105312,2024-02-15,Abu Dhabi,Corporate,Technology,Monitors,6,0.0,3300.62,528.1
ORD-105085,2024-02-16,Sharjah,Consumer,Furniture,Chairs,5,0.1,2678.21,589.21
ORD-100875,2024-02-16,Dubai,Corporate,Technology,Monitors,8,0.3,4866.25,-97.32
ORD-104932,2024-02-16,Abu Dhabi,Consumer,Furniture,Tables,4,0.0,2200.76,616.21
ORD-104432,2024-02-16,Dubai,Corporate,Technology,Phones,6,0.15,6816.94,477.19
ORD-102160,2024-02-16,Northern Emirates,Consumer,Office Supplies,Pens,4,0.1,85.76,30.87
ORD-102178,2024-02-16,Abu Dhabi,Consumer,Office Supplies,Paper,4,0.0,251.57,105.66
ORD-103869,2024-02-16,Abu Dhabi,Consumer,Furniture,Tables,1,0.2,514.8,82.37
ORD-103952,2024-02-16,Dubai,Consumer,Technology,Laptops,8,0.0,5739.73,918.36
ORD-101855,2024-02-17,Sharjah,Consumer,Technology,Accessories,5,0.3,2541.21,-50.82
ORD-105266,2024-02-17,Dubai,Consumer,Office Supplies,Paper,3,0.3,146.99,35.28
ORD-100336,2024-02-17,Sharjah,Corporate,Technology,Monitors,8,0.0,6645.38,1063.26
ORD-101754,2024-02-17,Abu Dhabi,Consumer,Technology,Monitors,4,0.0,2483.9,397.42
ORD-104996,2024-02-17,Dubai,SMB,Technology,Accessories,5,0.0,3724.11,595.86
ORD-105353,2024-02-17,Sharjah,Consumer,Furniture,Bookcases,1,0.3,191.05,19.11
ORD-104631,2024-02-17,Abu Dhabi,Consumer,Technology,Monitors,7,0.0,4446.25,711.4
ORD-103312,2024-02-17,Abu Dhabi,Corporate,Technology,Monitors,2,0.1,537.22,53.72
ORD-104938,2024-02-17,Abu Dhabi,SMB,Technology,Accessories,7,0.1,3395.58,339.56
ORD-103792,2024-02-18,Sharjah,Corporate,Technology,Laptops,8,0.15,3612.36,252.87
ORD-102971,2024-02-18,Dubai,Corporate,Furniture,Bookcases,8,0.1,3303.52,726.77
ORD-101622,2024-02-18,Dubai,Consumer,Technology,Monitors,3,0.0,789.86,126.38
ORD-102906,2024-02-18,Abu Dhabi,Corporate,Office Supplies,Storage,5,0.1,184.9,66.56
ORD-104734,2024-02-18,Dubai,Consumer,Office Supplies,Pens,7,0.15,201.89,66.62
ORD-103294,2024-02-19,Dubai,Corporate,Furniture,Bookcases,2,0.2,959.62,153.54
ORD-103401,2024-02-19,Dubai,Consumer,Office Supplies,Binders,4,0.0,117.32,49.27
ORD-102764,2024-02-19,Northern Emirates,Corporate,Furniture,Tables,6,0.2,1977.46,316.39
ORD-101745,2024-02-19,Abu Dhabi,SMB,Office Supplies,Binders,3,0.15,77.1,25.44
ORD-104991,2024-02-19,Abu Dhabi,Corporate,Office Supplies,Paper,5,0.15,270.62,89.3
ORD-104743,2024-02-19,Dubai,SMB,Furniture,Storage,3,0.15,1162.8,220.93
ORD-104913,2024-02-19,Sharjah,Consumer,Furniture,Tables,6,0.0,3524.0,986.72
ORD-102752,2024-02-19,Abu Dhabi,Corporate,Furniture,Tables,3,0.3,1426.03,142.6
ORD-104523,2024-02-19,Abu Dhabi,SMB,Furniture,Chairs,8,0.0,1967.58,550.92
ORD-101472,2024-02-19,Dubai,Consumer,Furniture,Tables,5,0.3,1852.86,185.29
ORD-101856,2024-02-19,Dubai,Corporate,Furniture,Tables,7,0.1,4654.71,1024.04
ORD-101201,2024-02-19,Abu Dhabi,SMB,Office Supplies,Storage,5,0.2,314.14,94.24
ORD-102099,2024-02-19,Northern Emirates,Corporate,Office Supplies,Pens,3,0.0,183.74,77.17
ORD-104333,2024-02-19,Sharjah,Consumer,Office Supplies,Pens,4,0.15,210.97,69.62
ORD-103738,2024-02-20,Abu Dhabi,Corporate,Office Supplies,Pens,3,0.0,191.99,80.64
ORD-101937,2024-02-20,Abu Dhabi,Corporate,Technology,Phones,6,0.15,3258.99,228.13
ORD-104852,2024-02-20,Dubai,Corporate,Technology,Accessories,2,0.2,698.39,27.94
ORD-105303,2024-02-20,Sharjah,Consumer,Furniture,Chairs,2,0.0,469.03,131.33
ORD-103672,2024-02-20,Sharjah,Corporate,Office Supplies,Pens,1,0.1,52.86,19.03
ORD-101043,2024-02-20,Abu Dhabi,Corporate,Office Supplies,Storage,8,0.0,441.88,185.59
ORD-102509,2024-02-20,Abu Dhabi,Corporate,Technology,Laptops,4,0.1,1473.64,147.36
ORD-102580,2024-02-20,Sharjah,Consumer,Office Supplies,Pens,8,0.0,252.36,105.99
ORD-103066,2024-02-21,Dubai,Consumer,Technology,Accessories,1,0.0,999.55,159.93
ORD-100256,2024-02-21,Dubai,Corporate,Technology,Phones,5,0.0,3013.94,482.23
ORD-102267,2024-02-21,Northern Emirates,Corporate,Technology,Accessories,4,0.15,1695.78,118.7
ORD-103048,2024-02-21,Dubai,Consumer,Technology,Laptops,7,0.0,1350.63,216.1
ORD-100772,2024-02-21,Dubai,Consumer,Furniture,Chairs,1,0.15,506.82,96.3
ORD-102926,2024-02-21,Northern Emirates,Consumer,Furniture,Chairs,3,0.0,1214.03,339.93
ORD-102253,2024-02-21,Northern Emirates,Consumer,Technology,Laptops,7,0.0,1905.29,304.85
ORD-102355,2024-02-21,Sharjah,Consumer,Office Supplies,Binders,3,0.0,126.01,52.92
ORD-102047,2024-02-21,Dubai,SMB,Furniture,Tables,5,0.15,2790.61,530.22
ORD-102325,2024-02-21,Northern Emirates,Corporate,Office Supplies,Binders,5,0.0,214.26,89.99
ORD-105373,2024-02-22,Dubai,SMB,Furniture,Tables,2,0.15,800.41,152.08
ORD-103994,2024-02-22,Sharjah,Consumer,Technology,Phones,4,0.0,5084.38,813.5
ORD-102073,2024-02-22,Dubai,Consumer,Office Supplies,Paper,8,0.0,486.08,204.15
ORD-100484,2024-02-22,Northern Emirates,Consumer,Technology,Accessories,7,0.1,56.0,5.6
ORD-101492,2024-02-22,Dubai,Corporate,Furniture,Tables,6,0.15,1849.56,351.42
ORD-102173,2024-02-22,Northern Emirates,Consumer,Technology,Phones,2,0.15,1223.88,85.67
ORD-101423,2024-02-22,Northern Emirates,SMB,Technology,Monitors,4,0.1,3194.31,319.43
ORD-102433,2024-02-23,Abu Dhabi,Consumer,Office Supplies,Paper,4,0.3,167.02,40.08
ORD-100468,2024-02-23,Abu Dhabi,Consumer,Furniture,Storage,8,0.3,3668.04,366.8
ORD-105866,2024-02-23,Northern Emirates,Consumer,Technology,Laptops,3,0.3,1223.75,-24.47
ORD-104240,2024-02-23,Abu Dhabi,Corporate,Technology,Monitors,1,0.15,277.52,19.43
ORD-101599,2024-02-23,Dubai,Consumer,Furniture,Chairs,6,0.2,2612.43,417.99
ORD-101753,2024-02-23,Dubai,Corporate,Office Supplies,Binders,5,0.0,207.48,87.14
ORD-102644,2024-02-23,Northern Emirates,Consumer,Technology,Monitors,6,0.15,5068.91,354.82
ORD-103136,2024-02-23,Abu Dhabi,SMB,Technology,Accessories,2,0.2,1120.07,44.8
ORD-105633,2024-02-24,Dubai,Consumer,Furniture,Storage,8,0.2,4897.48,783.6
ORD-100479,2024-02-24,Dubai,SMB,Office Supplies,Pens,2,0.0,165.9,69.68
ORD-103856,2024-02-24,Dubai,Consumer,Office Supplies,Paper,8,0.1,201.83,72.66
ORD-102741,2024-02-24,Abu Dhabi,Corporate,Technology,Phones,3,0.0,2220.02,355.2
ORD-103270,2024-02-24,Abu Dhabi,Consumer,Technology,Accessories,6,0.0,2635.31,421.65
ORD-100518,2024-02-24,Sharjah,Consumer,Office Supplies,Storage,1,0.0,40.75,17.11
ORD-101123,2024-02-24,Northern Emirates,Consumer,Technology,Accessories,3,0.2,2465.51,98.62
ORD-104511,2024-02-24,Abu Dhabi,Consumer,Furniture,Chairs,6,0.15,1483.11,281.79
ORD-102774,2024-02-25,Dubai,Consumer,Technology,Phones,1,0.15,388.73,27.21
ORD-105536,2024-02-25,Dubai,Corporate,Office Supplies,Paper,6,0.0,202.43,85.02
ORD-103984,2024-02-25,Dubai,Corporate,Technology,Phones,2,0.0,656.21,104.99
ORD-100453,2024-02-25,Sharjah,Consumer,Furniture,Chairs,5,0.0,1808.32,506.33
ORD-104072,2024-02-25,Abu Dhabi,Consumer,Office Supplies,Binders,7,0.1,479.08,172.47
ORD-102790,2024-02-26,Dubai,Consumer,Office Supplies,Binders,8,0.15,329.62,108.77
ORD-103896,2024-02-26,Sharjah,SMB,Technology,Laptops,1,0.0,775.16,124.03
ORD-104954,2024-02-26,Dubai,Corporate,Furniture,Chairs,8,0.0,2568.02,719.05
ORD-104078,2024-02-26,Northern Emirates,SMB,Furniture,Storage,8,0.0,1929.83,540.35
ORD-105348,2024-02-26,Dubai,SMB,Office Supplies,Pens,2,0.0,75.84,31.85
ORD-104700,2024-02-26,Abu Dhabi,Consumer,Office Supplies,Storage,8,0.3,198.23,47.58
ORD-104075,2024-02-26,Abu Dhabi,Consumer,Office Supplies,Pens,2,0.1,76.85,27.67
ORD-105117,2024-02-26,Dubai,Corporate,Furniture,Tables,4,0.3,2182.42,218.24
ORD-105976,2024-02-27,Dubai,SMB,Technology,Monitors,8,0.0,2675.92,428.15
ORD-101244,2024-02-27,Sharjah,Consumer,Furniture,Storage,3,0.1,664.24,146.13
ORD-103424,2024-02-27,Abu Dhabi,Corporate,Office Supplies,Paper,1,0.0,53.3,22.39
ORD-101853,2024-02-27,Sharjah,SMB,Furniture,Chairs,7,0.0,2626.32,735.37
ORD-105507,2024-02-27,Abu Dhabi,Corporate,Technology,Accessories,5,0.0,4719.06,755.05
ORD-101617,2024-02-27,Dubai,SMB,Furniture,Chairs,3,0.3,1291.68,129.17
ORD-100031,2024-02-27,Abu Dhabi,Corporate,Technology,Monitors,7,0.1,4838.38,483.84
ORD-104292,2024-02-27,Abu Dhabi,SMB,Furniture,Chairs,6,0.1,2409.87,530.17
ORD-105295,2024-02-28,Dubai,Corporate,Technology,Laptops,1,0.15,778.12,54.47
ORD-101946,2024-02-28,Dubai,Consumer,Technology,Phones,7,0.1,4059.53,405.95
ORD-103278,2024-02-28,Abu Dhabi,SMB,Office Supplies,Binders,8,0.15,284.27,93.81
ORD-104792,2024-02-28,Northern Emirates,Consumer,Office Supplies,Storage,2,0.0,81.44,34.2
ORD-100768,2024-02-28,Dubai,Consumer,Office Supplies,Binders,5,0.15,197.48,65.17
ORD-104728,2024-02-29,Dubai,Corporate,Technology,Accessories,2,0.1,997.09,99.71
ORD-102616,2024-02-29,Abu Dhabi,Consumer,Technology,Accessories,4,0.15,3708.17,259.57
ORD-104225,2024-02-29,Dubai,Consumer,Furniture,Tables,6,0.1,1869.13,411.21
ORD-104128,2024-02-29,Sharjah,Consumer,Furniture,Tables,7,0.0,2657.68,744.15
ORD-103435,2024-02-29,Abu Dhabi,SMB,Furniture,Chairs,8,0.0,1868.27,523.12
ORD-103943,2024-02-29,Abu Dhabi,Corporate,Technology,Laptops,7,0.0,2696.22,431.4
ORD-100752,2024-02-29,Sharjah,Consumer,Technology,Phones,2,0.15,1186.54,83.06
ORD-100239,2024-02-29,Abu Dhabi,Consumer,Technology,Accessories,5,0.0,4372.2,699.55
ORD-102398,2024-03-01,Dubai,Corporate,Office Supplies,Storage,1,0.15,51.47,16.99
ORD-103868,2024-03-01,Sharjah,Consumer,Office Supplies,Paper,1,0.0,71.8,30.16
ORD-104966,2024-03-01,Abu Dhabi,Consumer,Technology,Monitors,5,0.0,3119.46,499.11
ORD-102350,2024-03-01,Dubai,Corporate,Furniture,Storage,3,0.0,2097.4,587.27
ORD-104915,2024-03-01,Abu Dhabi,Consumer,Technology,Monitors,4,0.15,2919.51,204.37
ORD-101548,2024-03-01,Sharjah,Consumer,Furniture,Storage,6,0.15,2567.96,487.91
ORD-104745,2024-03-01,Dubai,Corporate,Furniture,Storage,1,0.1,366.75,80.69
ORD-104031,2024-03-02,Abu Dhabi,SMB,Technology,Accessories,7,0.0,3656.41,585.03
ORD-103605,2024-03-02,Dubai,Consumer,Furniture,Storage,1,0.15,307.89,58.5
ORD-104855,2024-03-02,Sharjah,Consumer,Office Supplies,Storage,5,0.1,244.28,87.94
ORD-102787,2024-03-02,Abu Dhabi,Consumer,Office Supplies,Storage,2,0.3,80.09,19.22
ORD-105644,2024-03-02,Abu Dhabi,Consumer,Technology,Phones,5,0.3,2147.38,-42.95
ORD-104668,2024-03-02,Abu Dhabi,SMB,Technology,Accessories,1,0.1,506.2,50.62
ORD-103621,2024-03-02,Abu Dhabi,Corporate,Technology,Phones,5,0.0,3119.39,499.1
ORD-105586,2024-03-02,Abu Dhabi,Consumer,Furniture,Storage,2,0.1,637.42,140.23
ORD-100304,2024-03-02,Northern Emirates,Consumer,Furniture,Storage,8,0.0,4157.36,1164.06
ORD-105021,2024-03-02,Abu Dhabi,Consumer,Technology,Phones,3,0.2,1216.1,48.64
ORD-103810,2024-03-02,Dubai,Corporate,Furniture,Bookcases,6,0.2,2521.21,403.39
ORD-100640,2024-03-02,Dubai,Consumer,Office Supplies,Paper,7,0.1,277.61,99.94
ORD-103140,2024-03-03,Abu Dhabi,Corporate,Office Supplies,Paper,1,0.1,58.93,21.21
ORD-105668,2024-03-03,Dubai,SMB,Furniture,Chairs,8,0.15,3946.66,749.87
ORD-100642,2024-03-03,Dubai,Corporate,Furniture,Storage,5,0.3,342.48,34.25
ORD-105543,2024-03-03,Northern Emirates,SMB,Furniture,Tables,8,0.1,2257.14,496.57
ORD-101131,2024-03-03,Northern Emirates,Consumer,Technology,Monitors,3,0.1,2220.93,222.09
ORD-101763,2024-03-03,Abu Dhabi,Consumer,Furniture,Tables,6,0.2,1197.75,191.64
ORD-102144,2024-03-04,Dubai,Consumer,Technology,Accessories,7,0.0,6669.19,1067.07
ORD-100656,2024-03-04,Dubai,Corporate,Furniture,Bookcases,5,0.1,1746.16,384.16
ORD-105150,2024-03-04,Dubai,Consumer,Technology,Phones,2,0.0,1692.56,270.81
ORD-103917,2024-03-04,Abu Dhabi,Consumer,Technology,Accessories,5,0.1,3645.2,364.52
ORD-104600,2024-03-04,Dubai,SMB,Office Supplies,Binders,1,0.15,19.32,6.38
ORD-104101,2024-03-04,Dubai,Consumer,Technology,Laptops,6,0.1,3241.58,324.16
ORD-102689,2024-03-04,Northern Emirates,Consumer,Office Supplies,Storage,4,0.0,181.89,76.39
ORD-101025,2024-03-04,Abu Dhabi,Corporate,Technology,Phones,7,0.0,6938.79,1110.21
ORD-102640,2024-03-04,Abu Dhabi,Consumer,Technology,Monitors,3,0.0,2286.57,365.85
ORD-101359,2024-03-04,Sharjah,SMB,Technology,Laptops,1,0.2,624.05,24.96
ORD-105636,2024-03-04,Northern Emirates,SMB,Technology,Accessories,7,0.3,3082.68,-61.65
ORD-100560,2024-03-04,Dubai,SMB,Office Supplies,Storage,7,0.0,280.04,117.62
ORD-100760,2024-03-04,Dubai,Consumer,Furniture,Tables,7,0.3,3431.35,343.14
ORD-104460,2024-03-04,Sharjah,SMB,Office Supplies,Paper,6,0.2,135.13,40.54
ORD-102396,2024-03-05,Northern Emirates,Consumer,Furniture,Bookcases,2,0.0,1126.31,315.37
ORD-105741,2024-03-05,Sharjah,Corporate,Furniture,Bookcases,6,0.1,3404.37,748.96
ORD-103299,2024-03-05,Dubai,Consumer,Furniture,Tables,4,0.0,1115.43,312.32
ORD-103088,2024-03-05,Dubai,SMB,Office Supplies,Pens,7,0.15,506.58,167.17
ORD-102695,2024-03-05,Northern Emirates,Consumer,Office Supplies,Pens,7,0.0,591.56,248.46
ORD-101820,2024-03-05,Dubai,Consumer,Technology,Phones,8,0.2,3691.07,147.64
ORD-100704,2024-03-05,Abu Dhabi,Consumer,Office Supplies,Binders,2,0.1,58.99,21.24
ORD-102546,2024-03-05,Sharjah,Consumer,Technology,Laptops,2,0.0,1059.3,169.49
ORD-101077,2024-03-05,Dubai,Consumer,Technology,Phones,8,0.15,5758.28,403.08
ORD-104334,2024-03-05,Dubai,SMB,Furniture,Tables,7,0.0,1920.65,537.78
ORD-102070,2024-03-05,Dubai,Consumer,Furniture,Chairs,6,0.1,2341.39,515.11
ORD-100589,2024-03-06,Abu Dhabi,Consumer,Furniture,Chairs,1,0.1,434.5,95.59
ORD-105873,2024-03-06,Abu Dhabi,Consumer,Office Supplies,Paper,5,0.1,101.29,36.46
ORD-102311,2024-03-06,Abu Dhabi,SMB,Technology,Laptops,4,0.0,3440.22,550.44
ORD-102315,2024-03-06,Dubai,Consumer,Office Supplies,Binders,1,0.0,25.71,10.8
ORD-103974,2024-03-06,Abu Dhabi,Consumer,Office Supplies,Storage,2,0.0,59.32,24.91
ORD-104223,2024-03-06,Dubai,Corporate,Furniture,Tables,1,0.0,505.34,141.5
ORD-101999,2024-03-06,Dubai,Corporate,Office Supplies,Paper,6,0.0,373.88,157.03
ORD-100051,2024-03-06,Abu Dhabi,Corporate,Technology,Laptops,4,0.0,2106.73,337.08
ORD-105981,2024-03-06,Abu Dhabi,Consumer,Technology,Accessories,2,0.1,1755.88,175.59
ORD-100771,2024-03-07,Abu Dhabi,Corporate,Technology,Accessories,5,0.0,3942.86,630.86
ORD-100018,2024-03-07,Dubai,SMB,Technology,Laptops,1,0.0,710.24,113.64
ORD-102048,2024-03-07,Abu Dhabi,Consumer,Office Supplies,Pens,7,0.0,392.34,164.78
ORD-101102,2024-03-07,Northern Emirates,SMB,Furniture,Tables,3,0.1,1692.18,372.28
ORD-100979,2024-03-08,Abu Dhabi,SMB,Furniture,Storage,8,0.1,2725.24,599.55
ORD-105934,2024-03-08,Dubai,Consumer,Office Supplies,Paper,5,0.0,158.19,66.44
ORD-101498,2024-03-08,Abu Dhabi,Consumer,Furniture,Bookcases,7,0.0,3158.63,884.42
ORD-105052,2024-03-08,Dubai,SMB,Office Supplies,Storage,5,0.1,244.71,88.1
ORD-105760,2024-03-08,Sharjah,Corporate,Office Supplies,Paper,5,0.0,249.28,104.7
ORD-103832,2024-03-08,Abu Dhabi,Consumer,Technology,Monitors,6,0.15,4317.56,302.23
ORD-100632,2024-03-09,Dubai,SMB,Technology,Laptops,7,0.2,3441.54,137.66
ORD-105658,2024-03-09,Northern Emirates,SMB,Technology,Laptops,1,0.0,718.4,114.94
ORD-105817,2024-03-09,Dubai,Consumer,Office Supplies,Binders,6,0.3,155.75,37.38
ORD-102526,2024-03-09,Abu Dhabi,Consumer,Technology,Phones,7,0.0,4968.73,795.0
ORD-103745,2024-03-09,Dubai,Corporate,Office Supplies,Binders,4,0.3,113.17,27.16
ORD-100808,2024-03-09,Abu Dhabi,Consumer,Technology,Phones,5,0.0,3664.95,586.39
ORD-100334,2024-03-09,Dubai,Corporate,Furniture,Tables,4,0.0,2709.99,758.8
ORD-100698,2024-03-09,Sharjah,Consumer,Furniture,Tables,4,0.0,1949.57,545.88
ORD-104227,2024-03-09,Dubai,Consumer,Furniture,Tables,7,0.0,3448.9,965.69
ORD-104226,2024-03-10,Sharjah,Corporate,Technology,Phones,2,0.0,1003.7,160.59
ORD-101905,2024-03-10,Sharjah,SMB,Office Supplies,Binders,1,0.15,40.75,13.45
ORD-105627,2024-03-10,Dubai,SMB,Office Supplies,Storage,8,0.0,438.03,183.97
ORD-104138,2024-03-10,Dubai,Consumer,Technology,Phones,4,0.2,2519.8,100.79
ORD-102911,2024-03-10,Abu Dhabi,SMB,Technology,Phones,6,0.0,2905.17,464.83
ORD-105391,2024-03-10,Abu Dhabi,Consumer,Furniture,Tables,7,0.2,3504.74,560.76
ORD-100037,2024-03-10,Sharjah,Consumer,Furniture,Chairs,7,0.0,3326.62,931.45
ORD-104992,2024-03-11,Abu Dhabi,Corporate,Technology,Monitors,5,0.3,5047.62,-100.95
ORD-103971,2024-03-11,Dubai,SMB,Technology,Monitors,2,0.1,797.12,79.71
ORD-105662,2024-03-11,Abu Dhabi,SMB,Technology,Monitors,6,0.1,5055.62,505.56
ORD-105376,2024-03-11,Sharjah,Consumer,Furniture,Storage,4,0.1,1930.08,424.62
ORD-102519,2024-03-11,Northern Emirates,Corporate,Technology,Monitors,6,0.0,3864.18,618.27
ORD-105681,2024-03-12,Abu Dhabi,Consumer,Technology,Phones,1,0.0,1032.49,165.2
ORD-101328,2024-03-12,Sharjah,Consumer,Furniture,Tables,5,0.15,1738.95,330.4
