customer_id,tenure_months,monthly_charges,contract,support_calls,payment_method,churned
C13317,38,57.01,Month-to-month,2,Auto-pay,1
C13318,54,100.15,Two year,0,Auto-pay,0
C13319,49,68.95,One year,1,Auto-pay,0
C13320,59,100.17,Month-to-month,3,Manual,1
C13321,22,95.2,Month-to-month,0,Auto-pay,1
C13322,16,51.27,Month-to-month,3,Manual,0
C13323,48,112.87,Month-to-month,4,Manual,0
C13324,8,93.38,Two year,2,Auto-pay,1
C13325,56,32.69,Month-to-month,3,Manual,1
C13326,66,79.17,Month-to-month,1,Manual,0
C13327,47,95.61,Month-to-month,1,Auto-pay,1
C13328,53,73.02,Month-to-month,2,Manual,0
C13329,39,77.47,Month-to-month,2,Auto-pay,0
C13330,26,90.6,Month-to-month,3,Manual,1
C13331,16,26.97,Month-to-month,0,Manual,0
C13332,39,69.99,Two year,0,Auto-pay,0
C13333,65,64.77,Month-to-month,0,Manual,0
C13334,59,98.67,Month-to-month,3,Manual,0
C13335,27,59.08,One year,2,Manual,0
C13336,12,134.42,Month-to-month,3,Manual,1
C13337,71,58.38,Month-to-month,3,Manual,0
C13338,1,42.15,Month-to-month,1,Auto-pay,0
C13339,14,112.77,One year,0,Auto-pay,0
C13340,39,93.77,Month-to-month,0,Manual,1
C13341,60,87.37,Two year,3,Manual,0
C13342,7,68.48,Two year,2,Manual,1
C13343,18,65.14,Month-to-month,1,Auto-pay,0
C13344,69,89.49,Month-to-month,3,Auto-pay,0
C13345,5,58.68,Month-to-month,0,Auto-pay,1
C13346,15,129.09,Month-to-month,1,Manual,1
C13347,3,82.84,Month-to-month,1,Auto-pay,1
C13348,53,67.57,Month-to-month,1,Manual,0
C13349,24,63.28,Month-to-month,1,Manual,0
C13350,51,39.16,Month-to-month,2,Manual,0
C13351,2,96.89,Month-to-month,2,Auto-pay,1
C13352,12,51.96,One year,4,Manual,0
C13353,9,71.13,One year,3,Auto-pay,1
C13354,2,151.42,Two year,2,Auto-pay,1
C13355,1,20.89,Month-to-month,2,Manual,0
C13356,17,72.02,Month-to-month,1,Manual,0
C13357,62,33.95,Month-to-month,0,Manual,0
C13358,39,58.88,Month-to-month,3,Manual,0
C13359,54,70.73,Month-to-month,3,Manual,0
C13360,9,35.89,Month-to-month,1,Manual,0
C13361,64,87.27,Month-to-month,1,Manual,0
C13362,67,119.05,Month-to-month,2,Manual,0
C13363,43,84.99,Month-to-month,2,Auto-pay,0
C13364,56,100.21,One year,1,Auto-pay,0
C13365,30,123.73,One year,4,Auto-pay,0
C13366,16,93.21,Month-to-month,2,Auto-pay,1
C13367,63,20.0,One year,5,Manual,0
C13368,9,80.37,Month-to-month,2,Manual,1
C13369,28,20.0,One year,1,Auto-pay,0
C13370,5,53.33,One year,1,Manual,0
C13371,22,30.03,Month-to-month,3,Manual,1
C13372,59,83.19,Month-to-month,3,Manual,0
C13373,53,48.08,Month-to-month,1,Auto-pay,0
C13374,63,84.01,One year,1,Manual,0
C13375,58,98.44,Month-to-month,1,Manual,0
C13376,38,46.25,Two year,3,Manual,0
C13377,69,82.54,One year,0,Manual,0
C13378,41,20.0,Month-to-month,1,Auto-pay,0
C13379,47,30.22,Month-to-month,0,Auto-pay,0
C13380,30,113.03,Month-to-month,1,Manual,1
C13381,22,48.54,One year,2,Auto-pay,0
C13382,57,59.25,Two year,0,Auto-pay,0
C13383,66,50.47,One year,0,Auto-pay,0
C13384,63,23.0,Month-to-month,0,Manual,0
C13385,53,43.98,Month-to-month,4,Auto-pay,0
C13386,23,74.83,Two year,1,Auto-pay,0
C13387,59,63.44,Month-to-month,0,Manual,0
C13388,64,107.2,One year,1,Auto-pay,0
C13389,33,56.44,Month-to-month,0,Auto-pay,0
C13390,18,74.64,Month-to-month,2,Manual,0
C13391,47,58.68,Month-to-month,0,Auto-pay,0
C13392,16,103.02,Month-to-month,0,Manual,0
C13393,70,32.01,Month-to-month,0,Manual,0
C13394,61,89.33,Month-to-month,1,Auto-pay,0
C13395,47,87.15,Month-to-month,0,Manual,0
C13396,37,50.36,Month-to-month,0,Auto-pay,0
C13397,13,72.02,Month-to-month,2,Auto-pay,1
C13398,4,86.61,Two year,0,Auto-pay,1
C13399,2,54.25,Month-to-month,1,Auto-pay,1
C13400,8,53.62,Two year,2,Manual,1
C13401,31,38.11,Month-to-month,2,Manual,1
C13402,21,135.67,Month-to-month,1,Manual,1
C13403,25,60.99,One year,1,Manual,0
C13404,13,38.22,One year,0,Auto-pay,0
C13405,52,21.96,One year,2,Auto-pay,0
C13406,71,50.92,Month-to-month,5,Manual,0
C13407,1,83.01,Month-to-month,2,Manual,1
C13408,51,67.34,Month-to-month,1,Manual,0
C13409,64,85.52,Month-to-month,2,Manual,0
C13410,32,96.46,One year,0,Manual,0
C13411,41,70.47,One year,2,Auto-pay,0
C13412,58,71.17,Month-to-month,1,Auto-pay,0
C13413,46,121.97,One year,3,Manual,1
C13414,21,97.1,Two year,1,Manual,1
C13415,23,86.54,Month-to-month,2,Auto-pay,0
C13416,3,64.71,Two year,1,Auto-pay,1
C13417,57,95.26,Month-to-month,0,Manual,0
C13418,26,85.57,Month-to-month,1,Auto-pay,0
C13419,63,84.44,Month-to-month,1,Auto-pay,0
C13420,26,96.52,Month-to-month,1,Auto-pay,1
C13421,37,84.78,Two year,2,Manual,0
C13422,10,29.42,One year,0,Auto-pay,0
C13423,5,76.64,Month-to-month,1,Manual,1
C13424,45,41.55,One year,1,Auto-pay,0
C13425,52,94.0,Month-to-month,1,Auto-pay,0
C13426,28,27.95,Month-to-month,0,Auto-pay,0
C13427,45,74.07,Two year,0,Manual,0
C13428,22,76.74,Month-to-month,1,Auto-pay,1
C13429,50,40.59,One year,1,Auto-pay,0
C13430,43,72.57,Month-to-month,0,Manual,0
C13431,61,98.03,Month-to-month,1,Manual,0
C13432,52,58.3,Month-to-month,4,Auto-pay,0
C13433,63,83.69,Two year,0,Manual,0
C13434,71,90.23,Month-to-month,3,Manual,0
C13435,26,42.98,Month-to-month,1,Auto-pay,0
C13436,63,76.24,Month-to-month,0,Auto-pay,0
C13437,33,68.67,Month-to-month,3,Auto-pay,1
C13438,2,74.55,Month-to-month,0,Manual,1
C13439,68,26.88,Month-to-month,0,Auto-pay,0
C13440,11,32.78,Month-to-month,0,Manual,1
C13441,9,111.6,Month-to-month,1,Manual,1
C13442,39,97.69,Month-to-month,1,Auto-pay,0
C13443,50,81.6,Two year,0,Auto-pay,0
C13444,33,102.05,Month-to-month,0,Auto-pay,0
C13445,44,35.22,One year,2,Manual,0
C13446,62,68.19,Month-to-month,2,Manual,0
C13447,41,65.37,Month-to-month,1,Auto-pay,1
C13448,58,51.89,One year,2,Manual,0
C13449,43,40.99,Month-to-month,0,Auto-pay,0
C13450,38,114.49,Two year,3,Auto-pay,0
C13451,36,56.12,Two year,2,Auto-pay,0
C13452,68,88.52,One year,1,Manual,0
C13453,25,84.97,Two year,2,Auto-pay,0
C13454,26,106.36,Two year,1,Manual,1
C13455,56,97.03,Month-to-month,1,Auto-pay,0
C13456,47,65.77,Two year,2,Auto-pay,0
C13457,11,37.05,One year,1,Auto-pay,0
C13458,50,101.77,Month-to-month,0,Auto-pay,0
C13459,3,111.66,Month-to-month,2,Manual,1
C13460,37,148.89,One year,1,Auto-pay,0
C13461,23,104.34,Month-to-month,4,Auto-pay,1
C13462,16,55.84,Month-to-month,3,Manual,1
C13463,45,59.73,One year,3,Auto-pay,0
C13464,12,20.0,Two year,1,Auto-pay,0
C13465,26,50.65,Two year,3,Auto-pay,0
C13466,12,36.93,One year,1,Auto-pay,0
C13467,9,92.64,Two year,0,Manual,0
C13468,28,103.73,Two year,1,Manual,0
C13469,45,142.74,One year,4,Auto-pay,0
C13470,48,167.62,Month-to-month,2,Auto-pay,1
C13471,66,82.46,Month-to-month,1,Manual,0
C13472,23,57.52,Two year,3,Auto-pay,0
C13473,26,63.27,Month-to-month,2,Auto-pay,1
C13474,62,54.23,One year,1,Auto-pay,0
C13475,13,145.31,Two year,3,Auto-pay,1
C13476,43,20.0,One year,2,Auto-pay,0
C13477,53,123.61,Two year,2,Auto-pay,0
C13478,33,47.0,One year,1,Manual,0
C13479,61,63.26,Two year,2,Auto-pay,0
C13480,23,20.0,Two year,0,Manual,0
C13481,8,106.65,One year,2,Auto-pay,0
C13482,9,98.79,One year,3,Auto-pay,0
C13483,38,42.2,Two year,3,Auto-pay,1
C13484,40,108.23,One year,1,Manual,0
C13485,38,102.45,One year,1,Auto-pay,0
C13486,27,59.09,One year,0,Auto-pay,0
C13487,34,20.0,Month-to-month,0,Manual,1
C13488,69,68.43,Two year,0,Manual,0
C13489,34,106.25,Month-to-month,1,Auto-pay,0
C13490,53,47.55,Month-to-month,1,Auto-pay,0
C13491,61,107.44,Month-to-month,3,Manual,0
C13492,10,49.18,Month-to-month,0,Auto-pay,1
C13493,18,72.28,Two year,2,Manual,0
C13494,40,52.9,One year,1,Manual,0
C13495,54,79.69,Month-to-month,1,Manual,0
C13496,63,99.64,Month-to-month,0,Auto-pay,0
C13497,52,123.92,Month-to-month,1,Manual,0
C13498,67,81.25,Two year,2,Manual,0
C13499,71,28.24,Month-to-month,1,Auto-pay,0
